Station Code,State,District,Block,Latitude,Longitude,Month,Groundwater Level,Avg Temperature (°C),Total Rainfall (mm),Soil pH,Clay (%),Sand (%),Silt (%),Organic Carbon (g/kg),Nitrogen (g/kg)
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2023-11,3.86,22.552222222222223,94.5,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2023-12,4.86,21.445564516129032,10.9,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-01,5.57,21.81478494623656,3.4,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-02,5.63,24.16048850574713,0.7,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-03,5.4,27.20416666666667,0.2,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-04,7.14,29.435694444444444,0.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-05,7.4,26.766801075268816,167.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-06,8.16,23.951944444444447,143.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-07,7.52,22.808467741935484,187.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-08,5.99,23.137634408602153,241.2,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-09,6.4,23.108194444444447,79.4,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-10,5.06,22.401209677419356,202.9,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-11,5.23,21.58861111111111,40.2,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2024-12,4.64,21.267338709677418,80.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-01,5.41,20.001344086021504,4.6,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-02,6.42,22.229464285714286,0.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-03,7.46,25.484139784946237,5.7,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-04,5.79,25.967499999999998,18.1,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-05,7.24,24.754166666666666,125.3,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-06,7.59,23.747638888888886,73.2,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-07,8.16,22.914247311827957,158.5,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-08,7.39,22.373521505376345,208.4,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-09,5.65,22.47513888888889,115.10000000000001,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-10,5.12,22.261021505376345,227.2,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-11,6.3,21.132916666666667,32.0,6.3,15.4,59.6,13.5,8.8,0.8
10631,Karnataka,Bengaluru Rural,Dod Ballapur,13.2288,77.5252,2025-12,5.9,19.41491935483871,7.3,6.3,15.4,59.6,13.5,8.8,0.8
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-02,14.6,23.30595238095238,0.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-03,16.0,26.193413978494625,3.6,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-04,17.3,27.91138888888889,7.5,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-05,21.6,25.334408602150535,151.4,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-06,16.11,24.482777777777777,105.1,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-07,13.35,23.248790322580643,155.3,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-08,14.8,23.13037634408602,212.5,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-09,9.33,23.059722222222224,132.7,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-10,2.7,22.177419354838708,184.1,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-11,6.9,21.181666666666665,102.2,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2022-12,7.41,21.033870967741937,71.2,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-01,7.95,21.03709677419355,0.9,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-02,9.26,23.702827380952378,0.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-03,10.44,25.671505376344083,10.3,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-04,11.32,28.123194444444444,27.5,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-05,11.42,26.81706989247312,70.4,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-06,11.98,26.064861111111114,63.1,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-07,11.2,23.732258064516127,152.4,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-08,12.0,25.07809139784946,55.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-09,11.2,24.29486111111111,102.7,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-10,12.36,25.25537634408602,52.9,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-11,12.95,23.41652777777778,104.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2023-12,13.76,22.2127688172043,17.1,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-01,14.22,23.111290322580643,4.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-02,20.22,25.457183908045977,0.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-03,24.9,28.769220430107527,0.2,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-04,31.27,30.827083333333334,0.1,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-05,35.3,28.010618279569893,133.8,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-06,29.86,25.084583333333335,140.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-07,31.79,23.845967741935485,162.3,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-08,29.67,24.078360215053763,203.20000000000002,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-09,34.08,24.073055555555552,75.3,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-10,30.3,23.258467741935483,254.20000000000002,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-11,27.85,22.299444444444443,39.6,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2024-12,23.02,22.118145161290325,72.8,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-01,26.47,21.386021505376345,4.4,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-02,34.32,23.753125,0.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-03,41.96,26.847580645161287,2.5,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-04,44.3,27.68611111111111,22.2,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-05,47.33,26.011559139784943,93.6,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-06,51.86,24.983472222222222,68.8,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-07,53.48,24.010752688172044,161.6,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-08,50.75,23.320430107526885,208.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-09,48.36,23.339861111111112,149.5,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-10,46.25,23.210752688172043,235.0,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-11,117.66,22.212083333333336,38.7,6.2,16.7,71.1,11.0,7.8,1.0
10632,Karnataka,Bengaluru Rural,Dod Ballapur,13.439736,77.460854,2025-12,117.73,20.530913978494624,12.700000000000001,6.2,16.7,71.1,11.0,7.8,1.0
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2022-11,21.23,20.561944444444446,93.5,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2022-12,87.83,20.409005376344084,56.5,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-01,98.94,20.244086021505378,0.5,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-02,101.0,22.644494047619048,0.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-03,104.2,24.704704301075267,6.5,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-04,106.3,27.122083333333336,24.3,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-05,105.23,25.566532258064516,101.9,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-06,72.44,25.022222222222222,66.9,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-07,52.3,22.742473118279573,129.6,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-08,69.7,24.122849462365593,51.6,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-09,62.21,23.19458333333333,117.7,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-10,99.63,23.92782258064516,62.2,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-11,76.99,22.56125,107.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2023-12,78.83,21.495967741935484,9.1,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-01,45.08,21.88817204301075,9.200000000000001,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-02,46.93,24.232614942528738,0.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-03,114.4,27.299193548387095,0.1,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-04,126.25,29.52041666666667,0.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-05,88.71,26.791801075268815,169.4,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-06,116.68,23.869444444444444,142.6,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-07,71.23,22.717741935483872,183.2,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-08,84.23,23.06787634408602,252.1,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-09,80.22,23.039583333333333,76.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-10,59.17,22.34287634408602,211.3,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-11,55.61,21.522222222222222,42.4,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2024-12,57.45,21.27701612903226,86.7,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-01,60.59,20.04448924731183,7.8,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-02,121.65,22.351934523809526,0.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-03,129.16,25.702419354838707,9.4,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-04,123.42,26.08208333333333,31.099999999999998,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-05,75.67,24.661290322580644,135.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-06,82.13,23.59916666666667,77.8,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-07,88.23,22.7619623655914,146.9,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-08,84.16,22.248924731182797,193.9,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-09,82.56,22.361666666666665,120.3,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-10,80.12,22.182526881720428,240.0,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-11,81.25,21.027083333333334,34.5,6.3,15.2,70.8,11.5,7.8,0.7
10633,Karnataka,Bengaluru Rural,Dod Ballapur,13.2436,77.4524,2025-12,82.35,19.268145161290324,11.1,6.3,15.2,70.8,11.5,7.8,0.7
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2022-11,21.2,20.43138888888889,89.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2022-12,21.19,20.291129032258066,50.8,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-01,20.17,20.21478494623656,0.30000000000000004,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-02,26.43,22.801785714285714,0.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-03,29.32,24.690591397849463,6.4,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-04,27.57,27.065833333333334,15.6,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-05,26.55,25.7497311827957,99.5,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-06,27.16,25.22013888888889,70.60000000000001,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-07,24.4,22.86411290322581,154.2,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-08,25.9,24.21545698924731,68.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-09,26.52,23.278472222222224,105.4,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-10,25.29,24.136021505376345,48.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-11,25.82,22.56111111111111,107.6,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2023-12,26.98,21.401747311827958,12.8,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-01,28.75,21.891801075268816,6.5,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-02,28.98,24.306609195402302,0.1,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-03,27.7,27.370967741935484,0.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-04,29.4,29.562083333333334,0.1,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-05,30.9,26.838037634408604,170.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-06,30.43,23.97958333333333,122.3,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-07,29.89,22.798924731182797,172.2,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-08,29.22,23.140860215053763,238.79999999999998,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-09,27.73,23.056527777777777,88.2,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-10,29.03,22.398790322580645,212.6,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-11,27.53,21.477222222222224,39.7,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2024-12,27.16,21.230913978494623,73.1,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-01,27.76,20.149596774193547,4.1000000000000005,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-02,34.32,22.54360119047619,0.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-03,30.12,25.644623655913975,5.0,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-04,28.39,26.22736111111111,30.9,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-05,29.69,25.05349462365591,124.5,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-06,31.12,23.931388888888886,54.300000000000004,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-07,30.39,23.010080645161292,157.3,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-08,28.75,22.412096774193547,215.6,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-09,26.43,22.459444444444443,136.3,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-10,24.88,22.294086021505375,225.2,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-11,25.43,21.064444444444444,35.800000000000004,6.5,16.3,69.9,10.8,8.1,0.8
10634,Karnataka,Bengaluru Rural,Dod Ballapur,13.3012,77.4847,2025-12,25.36,19.416129032258066,8.9,6.5,16.3,69.9,10.8,8.1,0.8
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2022-03,20.32,25.144623655913975,2.3000000000000003,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2022-09,24.6,22.22375,110.10000000000001,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2022-10,23.07,21.35470430107527,162.0,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2022-11,21.01,20.33416666666667,98.8,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2022-12,19.05,20.126881720430106,48.0,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-01,14.75,19.899193548387096,0.8,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-02,18.38,22.46592261904762,0.0,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-03,49.16,24.42043010752688,5.7,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-04,42.96,26.793055555555554,22.7,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-05,37.21,25.635349462365593,122.6,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-06,35.09,25.174861111111113,69.8,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-07,25.2,22.758333333333333,144.1,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-08,29.4,24.145430107526884,59.4,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-09,28.2,23.225694444444443,105.7,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-10,18.57,24.010349462365593,45.6,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-11,22.18,22.414444444444445,102.7,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2023-12,29.55,21.188844086021504,16.3,6.3,16.1,66.0,11.9,6.3,0.92
10635,Karnataka,Bengaluru Rural,Dod Ballapur,13.312,77.603,2024-01,28.31,21.588978494623657,3.4000000000000004,6.3,16.1,66.0,11.9,6.3,0.92
